x,y,id,location_code,location,gene,gene_ensembl_id,cell_line,nRoi,Avg_Intens,Avg_Area,Avg_Std,Avg_Mode,Avg_Feret,Avg_Median,Avg_Skewness,Avg_Kurtosis
-3.5734746,4.016695,70944_1304_D1_3,19,Centrosome,MTMR9,ENSG00000104643,A549 , 15 , 11.6104 , 5482.4667 , 9.7492 , 3.9333 , 210.2048 , 9.6667 , 2.1997 , 10.4396
-3.6890233,3.987122,71876_1406_B3_5,19,Centrosome,FGFR1OP,ENSG00000213066,U-2 OS , 14 , 1.732 , 6997 , 2.532 , 0 , 268.4436 , 0.3571 , 2.1038 , 7.2414
-2.6490653,3.3645172,74326_1778_E11_1,19,Centrosome,KIRREL2,ENSG00000126259,REH , 49 , 16.5854 , 3973.6735 , 13.7243 , 6.1837 , 145.7319 , 13.8776 , 2.4132 , 14.2958
-3.237552,3.8705013,73477_1403_E6_2,19,Centrosome,APPL1,ENSG00000157500,RH-30 , 18 , 21.7436 , 6859.8333 , 15.2567 , 14.4444 , 256.8938 , 18.7222 , 2.0559 , 8.6017
-3.0765784,3.3376586,73477_1403_E6_1,19,Centrosome,APPL1,ENSG00000157500,RH-30 , 20 , 17.6412 , 7667.35 , 10.9875 , 12.75 , 285.2083 , 15.95 , 1.6889 , 7.6845
-3.2332253,3.0163267,73477_1398_E6_2,19,Centrosome,APPL1,ENSG00000157500,U-2 OS , 12 , 32.9477 , 7232 , 20.2767 , 21.5833 , 280.6526 , 29.0833 , 1.4422 , 3.9515
-2.2742918,3.7028744,73477_1398_E6_1,19,Centrosome,APPL1,ENSG00000157500,U-2 OS , 17 , 33.2396 , 6798.0588 , 21.3843 , 21.8824 , 273.7462 , 28.9412 , 1.8073 , 6.5898
-3.7384923,4.1563783,71876_1536_D1_4,19,Centrosome,FGFR1OP,ENSG00000213066,Hep G2 , 27 , 3.9926 , 4576 , 6.0317 , 0 , 167.0983 , 1.7037 , 2.7944 , 16.3885
-3.7305996,4.1210613,71876_1536_D1_2,19,Centrosome,FGFR1OP,ENSG00000213066,Hep G2 , 32 , 3.7304 , 4115.375 , 6.533 , 0 , 158.3755 , 1.6875 , 3.4642 , 26.4194
-3.6972346,4.113757,71876_1406_B3_7,19,Centrosome,FGFR1OP,ENSG00000213066,U-2 OS , 12 , 1.6672 , 7866.1667 , 3.1507 , 0 , 306.2782 , 0.08333 , 3.1816 , 27.3603
-3.6665354,4.067209,71876_1400_B3_4,19,Centrosome,FGFR1OP,ENSG00000213066,U-251 MG , 16 , 1.3697 , 6767.3125 , 2.6832 , 0 , 255.4515 , 0 , 3.238 , 22.6444
-3.6825821,3.7626588,75418_1595_C4_1,19,Centrosome,ST7L,ENSG00000007341,AF22 , 25 , 9.9308 , 6103.76 , 8.6458 , 3.24 , 232.3962 , 8.16 , 2.2643 , 10.7677
-3.617184,4.172066,71876_1400_B3_1,19,Centrosome,FGFR1OP,ENSG00000213066,U-251 MG , 15 , 1.8507 , 7164.8667 , 3.6241 , 0 , 276.5974 , 0 , 2.9925 , 14.6978
-3.5089316,3.5320313,71138_1772_A3_4,19,Centrosome,CEP19,ENSG00000174007,U-2 OS , 12 , 6.2468 , 7735.1667 , 6.3755 , 0 , 303.9864 , 4.9167 , 2.2102 , 10.4089
-2.251447,-1.5566593,71138_1772_A3_2,19,Centrosome,CEP19,ENSG00000174007,U-2 OS , 15 , 8.1226 , 7782.4 , 7.1288 , 0.6667 , 295.8073 , 6.8 , 1.8465 , 7.9176
-3.68098,4.0055966,71138_1487_D12_8,19,Centrosome,CEP19,ENSG00000174007,SiHa , 19 , 2.7753 , 5225.3684 , 5.1167 , 0 , 203.5111 , 1.0526 , 2.9212 , 16.6185
-3.7338414,4.0853553,71138_1487_D12_1,19,Centrosome,CEP19,ENSG00000174007,SiHa , 17 , 10.2772 , 5523.0588 , 13.3021 , 0 , 218.2442 , 7.7059 , 4.6516 , 44.1657
-3.502683,-2.8758378,71138_1433_G4_2,19,Centrosome,CEP19,ENSG00000174007,PC-3 , 15 , 11.8957 , 5900.0667 , 18.8914 , 0 , 219.0593 , 7.0667 , 4.8148 , 35.4529
-3.9272869,-3.539615,71138_1433_G4_1,19,Centrosome,CEP19,ENSG00000174007,PC-3 , 10 , 13.2773 , 6017.2 , 15.8598 , 0 , 224.7819 , 9.1 , 3.2698 , 18.4658
-3.6135716,3.9834008,70944_1323_D1_3,19,Centrosome,MTMR9,ENSG00000104643,U-2 OS , 38 , 7.1671 , 6974.8947 , 9.2304 , 0 , 264.1794 , 5 , 3.9183 , 33.608
-2.365167,3.2886736,74326_1778_E11_2,19,Centrosome,KIRREL2,ENSG00000126259,REH , 47 , 12.0073 , 3810.383 , 10.4437 , 5.5532 , 140.6494 , 9.766 , 2.458 , 13.0452
-3.6540534,3.8472977,75418_1595_C4_2,19,Centrosome,ST7L,ENSG00000007341,AF22 , 31 , 9.4689 , 7291.6452 , 8.3045 , 2.4839 , 266.1247 , 7.7097 , 2.1485 , 8.9787
-2.713321,3.9082093,9668_43_H6_2,19,Centrosome,SERPINB6,ENSG00000124570,U-251 MG , 6 , 31.9549 , 6950.5 , 18.4702 , 19.1667 , 267.7156 , 29.3333 , 1.015 , 1.7205
-3.5735896,4.0534697,77850_1740_C7_18_cr57fcfaded1733,19,Centrosome,FCHO2,ENSG00000157107,U-2 OS , 23 , 16.2416 , 7120.6522 , 10.0256 , 12.3478 , 250.9496 , 14.5652 , 1.4621 , 5.3351
-2.4232957,3.8799074,9668_43_H6_1,19,Centrosome,SERPINB6,ENSG00000124570,U-251 MG , 6 , 28.5102 , 6881.3333 , 16.2387 , 19.5 , 257.2952 , 26.1667 , 0.9752 , 1.8756
-2.6220028,3.9305153,9668_42_H6_2,19,Centrosome,SERPINB6,ENSG00000124570,A-431 , 9 , 35.2013 , 9879.3333 , 21.7583 , 18.4444 , 355.2578 , 31.3333 , 1.191 , 2.6146
2.1985607,1.3976088,9668_42_H6_1,19,Centrosome,SERPINB6,ENSG00000124570,A-431 , 9 , 26.9644 , 8885.6667 , 15.8014 , 17.7778 , 303.8445 , 24.8889 , 0.9068 , 1.4918
-3.7653308,4.1902347,77996_1676_E9_6,19,Centrosome,TRIM6-TRIM34,ENSG00000258588,REH , 25 , 7.1025 , 4670.48 , 12.3498 , 0.12 , 170.4316 , 3.72 , 3.7724 , 23.9801
-3.794263,4.197296,77996_1676_E9_3,19,Centrosome,TRIM6-TRIM34,ENSG00000258588,REH , 28 , 4.703 , 4561.1786 , 8.1164 , 0 , 168.3455 , 2.4643 , 3.112 , 17.495
-3.5838122,4.0510616,77996_1674_E9_33,19,Centrosome,TRIM6-TRIM34,ENSG00000258588,U-2 OS , 10 , 7.005 , 8381.8 , 6.6966 , 0 , 312.8296 , 5.3 , 1.8857 , 6.289
-3.5878663,4.0510807,77996_1674_E9_31,19,Centrosome,TRIM6-TRIM34,ENSG00000258588,U-2 OS , 10 , 9.5746 , 8602.4 , 9.5584 , 0.8 , 342.8257 , 7.5 , 2.2577 , 10.358
-3.347793,3.7252412,77850_1740_C7_23_cr57fcfae7a3863,19,Centrosome,FCHO2,ENSG00000157107,U-2 OS , 14 , 15.246 , 8026.2857 , 11.3415 , 10.3571 , 292.2498 , 13 , 2.0785 , 10.1988
-3.4933894,4.014767,70944_1323_D1_2,19,Centrosome,MTMR9,ENSG00000104643,U-2 OS , 28 , 5.4576 , 7487.5714 , 6.5205 , 0 , 290.1323 , 3.8929 , 2.8243 , 16.4859
-3.5910552,3.967339,70944_1304_D1_2,19,Centrosome,MTMR9,ENSG00000104643,A549 , 12 , 13.7925 , 5786 , 11.4898 , 6.4167 , 220.1952 , 11.4167 , 2.3881 , 11.59
-2.4819677,3.9742725,23034_364_H8_2,19,Centrosome,PCYT2,ENSG00000185813,U-251 MG , 13 , 44.5023 , 5868.9231 , 17.2391 , 38.8462 , 234.7302 , 41.9231 , 0.9881 , 1.9456
-2.8755903,4.040703,23494_181_D8_2,19,Centrosome,KIAA0753,ENSG00000198920,A-431 , 10 , 11.3354 , 7843.5 , 13.699 , 0 , 275.9165 , 8.4 , 3.8559 , 29.0231
-3.4877596,4.1881447,23494_181_D8_1,19,Centrosome,KIAA0753,ENSG00000198920,A-431 , 14 , 13.2706 , 6639.2857 , 16.5526 , 0 , 248.2586 , 9.2857 , 3.4759 , 21.3941
-2.329534,3.8709893,23374_365_A10_2,19,Centrosome,PCM1,ENSG00000078674,U-2 OS , 16 , 19.0803 , 7211.625 , 16.8033 , 2.5625 , 271.8529 , 15.625 , 2.1622 , 11.3342
1.7846979,1.22375,23374_365_A10_1,19,Centrosome,PCM1,ENSG00000078674,U-2 OS , 12 , 21.3092 , 7679.0833 , 14.6445 , 4.5833 , 300.6001 , 19.1667 , 1.3778 , 4.6654
-3.1118646,3.5753305,23370_181_B12_2,19,Centrosome,PCM1,ENSG00000078674,A-431 , 16 , 29.3529 , 7067.6875 , 14.4132 , 27.0625 , 262.8771 , 28 , 1.3422 , 5.9681
-3.1889405,3.6573648,23370_181_B12_1,19,Centrosome,PCM1,ENSG00000078674,A-431 , 18 , 17.3783 , 7252.0556 , 10.2816 , 12.5 , 260.062 , 16.1667 , 1.2533 , 4.3873
-3.844897,-3.900761,23034_365_H8_2,19,Centrosome,PCYT2,ENSG00000185813,U-2 OS , 13 , 68.6371 , 6640.8462 , 28.9288 , 58.3846 , 246.4829 , 64.8462 , 1.0094 , 1.9644
-3.805875,-3.8243027,23034_365_H8_1,19,Centrosome,PCYT2,ENSG00000185813,U-2 OS , 14 , 56.7922 , 8057.6429 , 27.4677 , 45.9286 , 301.9545 , 52.4286 , 1.3266 , 3.6041
-2.6736238,3.9787521,23034_364_H8_1,19,Centrosome,PCYT2,ENSG00000185813,U-251 MG , 11 , 33.1178 , 7039.1818 , 16.9748 , 28.2727 , 277.449 , 30.5455 , 1.5683 , 6.3266
6.0620017,-0.24286284,23677_1126_E3_2,19,Centrosome,FBF1,ENSG00000188878,A549 , 19 , 4.6292 , 5411.9474 , 5.5563 , 0 , 204.3958 , 2.9474 , 1.828 , 5.0047
-3.6248927,4.017503,21551_237_D5_2,19,Centrosome,ENGASE,ENSG00000167280,A-431 , 10 , 15.793 , 7304.1 , 10.7632 , 11.7 , 257.5131 , 14.1 , 1.585 , 5.8219
-3.6891646,4.1114798,21551_237_D5_1,19,Centrosome,ENGASE,ENSG00000167280,A-431 , 9 , 15.9717 , 7835.1111 , 10.2923 , 9.2222 , 276.002 , 14.4444 , 1.1829 , 4.2607
1.5178766,2.1806648,20036_279_F2_2,19,Centrosome,PAFAH1B1,ENSG00000007168,A-431 , 13 , 35.4965 , 7670 , 17.6903 , 27 , 271.084 , 32.5385 , 1.4054 , 4.6267
1.7281148,2.5830352,20036_279_F2_1,19,Centrosome,PAFAH1B1,ENSG00000007168,A-431 , 13 , 30.4403 , 6048.3846 , 14.4585 , 25.0769 , 225.6762 , 28.3077 , 1.2705 , 5.2574
-3.2192185,3.5451958,20036_278_F2_2,19,Centrosome,PAFAH1B1,ENSG00000007168,U-251 MG , 13 , 19.476 , 7077.8462 , 13.2155 , 10.6923 , 276.5561 , 17.2308 , 1.3114 , 3.2764
-3.2378466,3.6150136,20036_278_F2_1,19,Centrosome,PAFAH1B1,ENSG00000007168,U-251 MG , 14 , 20.3483 , 6598.9286 , 13.0666 , 14.4286 , 257.3618 , 18.3571 , 1.3764 , 4.2505
-3.5594196,4.1591973,19887_221_F4_2,19,Centrosome,PCNT,ENSG00000160299,U-251 MG , 25 , 9.7081 , 4799.72 , 10.811 , 0.76 , 188.308 , 7.44 , 1.9224 , 7.9214
-3.3506713,4.0989394,19887_221_F4_1,19,Centrosome,PCNT,ENSG00000160299,U-251 MG , 20 , 10.0424 , 6732.05 , 11.6905 , 0 , 250.1911 , 7.4 , 2.018 , 8.466
6.039486,-0.2871021,23677_1126_E3_1,19,Centrosome,FBF1,ENSG00000188878,A549 , 21 , 4.4998 , 5003.7143 , 5.7261 , 0 , 188.6925 , 2.8095 , 2.2869 , 10.4822
6.0493016,-0.31939623,23677_237_G11_1,19,Centrosome,FBF1,ENSG00000188878,A-431 , 10 , 14.1818 , 7605.1 , 12.1077 , 0 , 267.1548 , 11.6 , 1.7657 , 6.1958
-3.2000794,3.686302,19637_175_E12_1,19,Centrosome,BRMS1,ENSG00000174744,A-431 , 12 , 30.2082 , 7886.4167 , 28.7415 , 0 , 281.5955 , 22.5833 , 2.1403 , 7.0598
-3.697592,4.130819,26495_604_A1_2,19,Centrosome,RMDN1,ENSG00000176623,U-251 MG , 12 , 13.2891 , 6934.5 , 10.6814 , 0 , 263.2013 , 11.3333 , 1.3682 , 3.7472
-3.6958704,4.1738133,27435_249_G7_2,19,Centrosome,ALPK1,ENSG00000073331,U-251 MG , 18 , 10.1998 , 5952 , 9.377 , 0 , 223.448 , 8.3333 , 1.6399 , 4.9331
-3.6779785,4.134234,27435_249_G7_1,19,Centrosome,ALPK1,ENSG00000073331,U-251 MG , 15 , 10.0836 , 4859.2667 , 9.2136 , 1.4 , 187.6786 , 8.2667 , 1.7484 , 6.0039
-3.7170126,4.1172934,26826_335_F2_2,19,Centrosome,C2orf74,ENSG00000237651,A-431 , 9 , 3.0894 , 7503.1111 , 7.0324 , 0 , 262.8235 , 0.6667 , 5.0821 , 51.403
-3.521335,3.8681643,26826_335_F2_1,19,Centrosome,C2orf74,ENSG00000237651,A-431 , 17 , 3.7886 , 6644.1765 , 6.0583 , 0 , 245.3505 , 1.8824 , 3.8226 , 26.3457
-2.4518642,-1.5560563,26826_322_F2_2,19,Centrosome,C2orf74,ENSG00000237651,U-2 OS , 12 , 26.939 , 8069 , 16.6607 , 20 , 306.1133 , 23.75 , 1.4722 , 4.0445
-3.2089882,3.78561,26826_322_F2_1,19,Centrosome,C2orf74,ENSG00000237651,U-2 OS , 16 , 26.3111 , 7940.75 , 19.7254 , 17.375 , 302.928 , 22.125 , 2.5409 , 11.7297
-3.4657142,3.1664836,26495_609_A1_5,19,Centrosome,RMDN1,ENSG00000176623,A-431 , 13 , 23.8102 , 8146.4615 , 15.8381 , 15.3846 , 289.8175 , 21.2308 , 1.7256 , 7.6631
-3.532121,3.065714,26495_609_A1_2,19,Centrosome,RMDN1,ENSG00000176623,A-431 , 10 , 13.412 , 7941.2 , 9.6096 , 2.2 , 284.6592 , 12 , 1.1498 , 2.6247
-3.5341325,4.102531,26495_604_A1_1,19,Centrosome,RMDN1,ENSG00000176623,U-251 MG , 8 , 22.1499 , 7085 , 16.0663 , 12.25 , 274.2274 , 19.125 , 1.8735 , 7.8187
6.0073466,-0.28393528,23677_237_G11_2,19,Centrosome,FBF1,ENSG00000188878,A-431 , 13 , 15.7413 , 6922.4615 , 13.1757 , 0.8462 , 246.1191 , 13 , 2.0021 , 8.803
-2.7233257,4.000471,23856_240_D1_2,19,Centrosome,ZNF112,ENSG00000062370,A-431 , 19 , 10.332 , 7067.9474 , 9.8891 , 0.4737 , 257.5049 , 8.1053 , 2.3411 , 13.8809
-2.5000823,3.9356117,23856_240_D1_1,19,Centrosome,ZNF112,ENSG00000062370,A-431 , 11 , 10.5479 , 8124.4545 , 10.4118 , 1.9091 , 291.8482 , 8.2727 , 2.3272 , 11.2172
-3.7387552,3.552373,23856_239_D1_2,19,Centrosome,ZNF112,ENSG00000062370,U-251 MG , 20 , 9.5771 , 5538.65 , 11.8197 , 0 , 218.0408 , 7.05 , 2.9276 , 18.3792
-3.840884,4.1117215,23856_239_D1_1,19,Centrosome,ZNF112,ENSG00000062370,U-251 MG , 14 , 9.5636 , 5696 , 12.117 , 0 , 216.1631 , 7 , 2.9672 , 18.4231
-3.7835777,4.224929,23710_216_B10_2,19,Centrosome,TBC1D31,ENSG00000156787,A-431 , 16 , 13.911 , 7810.9375 , 12.2879 , 2.5 , 287.2001 , 11.3125 , 2.4931 , 13.4314
-3.8081865,4.2323613,23710_216_B10_1,19,Centrosome,TBC1D31,ENSG00000156787,A-431 , 20 , 11.8524 , 6936.65 , 12.6012 , 0.85 , 251.285 , 9.05 , 2.9722 , 18.3972
-3.7901745,4.206455,23710_215_B10_2,19,Centrosome,TBC1D31,ENSG00000156787,U-251 MG , 16 , 9.065 , 7289.4375 , 11.0646 , 0 , 266.6466 , 6.5625 , 2.7184 , 17.115
-3.7571428,4.173072,23710_215_B10_1,19,Centrosome,TBC1D31,ENSG00000156787,U-251 MG , 11 , 8.523 , 6681.9091 , 9.4811 , 0 , 252.4006 , 6.4545 , 2.9394 , 21.5486
-3.232105,3.7322876,19637_175_E12_2,19,Centrosome,BRMS1,ENSG00000174744,A-431 , 9 , 22.7628 , 7024.7778 , 25.4214 , 0 , 249.357 , 15.6667 , 2.8117 , 12.4634
-3.6320632,4.120911,19637_174_E12_2,19,Centrosome,BRMS1,ENSG00000174744,U-251 MG , 14 , 24.0427 , 6548.2143 , 23.5684 , 2.2857 , 244.7374 , 17.9286 , 2.5197 , 10.6681
-3.457858,3.6599813,27435_290_G7_2,19,Centrosome,ALPK1,ENSG00000073331,A-431 , 9 , 20.1001 , 6679.2222 , 15.8707 , 9.4444 , 239.285 , 16.5556 , 2.0163 , 7.5856
-3.588616,4.141543,13961_105_B9_2,19,Centrosome,FRMD5,ENSG00000171877,U-251 MG , 12 , 12.0988 , 6758.0833 , 10.4882 , 1.3333 , 246.2366 , 10.4167 , 1.6182 , 7.1931
-3.0755506,3.7751138,15725_113_C8_2,19,Centrosome,UNC5CL,ENSG00000124602,A-431 , 5 , 19.3478 , 9348 , 17.0337 , 0 , 322.166 , 15.4 , 2.0485 , 8.8015
-3.1065445,3.778263,15725_113_C8_1,19,Centrosome,UNC5CL,ENSG00000124602,A-431 , 6 , 24.1172 , 6593.1667 , 17.3744 , 13.3333 , 244.7634 , 20.6667 , 1.8208 , 7.5207
-3.545029,4.1660643,15725_112_C8_2,19,Centrosome,UNC5CL,ENSG00000124602,U-251 MG , 20 , 16.5583 , 5955.8 , 20.2328 , 0 , 231.6432 , 11.2 , 3.0663 , 16.4637
-3.4141188,4.2299285,15725_112_C8_1,19,Centrosome,UNC5CL,ENSG00000124602,U-251 MG , 12 , 10.4914 , 6688.25 , 14.3128 , 0 , 242.2942 , 6.8333 , 3.8919 , 28.4861
-3.5086594,3.9640563,14529_166_B1_2,19,Centrosome,CPT1C,ENSG00000169169,U-251 MG , 9 , 6.2331 , 7349.5556 , 6.7683 , 0 , 271.9648 , 4.6667 , 1.73 , 5.4448
-3.4315484,4.0261583,14529_166_B1_1,19,Centrosome,CPT1C,ENSG00000169169,U-251 MG , 16 , 6.8134 , 5761.5 , 7.5316 , 0 , 222.8173 , 5 , 2.1035 , 8.982
-3.6680784,4.1114154,14529_1595_D8_2,19,Centrosome,CPT1C,ENSG00000169169,AF22 , 33 , 4.9742 , 6110.0606 , 6.1425 , 0 , 236.8351 , 3.2424 , 2.898 , 15.9108
-3.8268023,4.19952,14529_1595_D8_1,19,Centrosome,CPT1C,ENSG00000169169,AF22 , 25 , 6.044 , 6003.8 , 6.5219 , 0 , 231.2178 , 4.48 , 2.4052 , 12.7261
-3.8620217,4.2401037,13961_105_B9_1,19,Centrosome,FRMD5,ENSG00000171877,U-251 MG , 12 , 8.1512 , 6912.75 , 9.1922 , 0 , 247.8903 , 6.5 , 2.6333 , 17.8753
-2.833499,3.7148793,15725_161_C8_2,19,Centrosome,UNC5CL,ENSG00000124602,U-2 OS , 21 , 27.057 , 5918.7143 , 24.6842 , 4.1429 , 232.9693 , 20.381 , 2.103 , 7.889
-3.0963166,3.013507,11940_90_E11_2,19,Centrosome,MOGAT3,ENSG00000106384,U-2 OS , 11 , 14.3861 , 7304.6364 , 12.4572 , 0 , 277.2522 , 11.9091 , 1.8069 , 6.623
-3.177845,3.491912,11940_90_E11_1,19,Centrosome,MOGAT3,ENSG00000106384,U-2 OS , 14 , 12.89 , 6904.7143 , 11.2794 , 0 , 275.3499 , 10.8571 , 1.4616 , 3.8736
-3.068292,3.435154,11940_1399_A11_3,19,Centrosome,MOGAT3,ENSG00000106384,Hep G2 , 54 , 8.855 , 5360.2963 , 8.101 , 0.5741 , 194.1822 , 7.2037 , 1.7514 , 6.2536
-3.0991788,3.5456638,11940_1399_A11_2,19,Centrosome,MOGAT3,ENSG00000106384,Hep G2 , 63 , 7.6203 , 4774.1429 , 7.1072 , 0 , 178.8144 , 6.2222 , 1.6904 , 6.3897
-2.6680071,3.6700475,15725_161_C8_1,19,Centrosome,UNC5CL,ENSG00000124602,U-2 OS , 17 , 16.6335 , 6491.4118 , 14.1814 , 1.4118 , 246.3404 , 13.7059 , 1.8876 , 7.6843
-3.3831887,4.0157504,16820_157_A3_1,19,Centrosome,PCNT,ENSG00000160299,U-2 OS , 7 , 18.1571 , 7039 , 18.3448 , 0 , 278.8195 , 13.2857 , 2.2868 , 9.5182
-3.633608,4.1304173,19637_174_E12_1,19,Centrosome,BRMS1,ENSG00000174744,U-251 MG , 16 , 23.0408 , 5640.375 , 22.6928 , 0 , 221.2344 , 17.3125 , 2.5974 , 11.8255
-3.3309805,3.7654042,18517_117_C9_2,19,Centrosome,C21orf33,ENSG00000160221,U-2 OS , 11 , 16.9375 , 6967.3636 , 14.3887 , 0 , 268.9458 , 14.3636 , 1.7186 , 6.7831
-3.715886,4.1784286,19544_535_A3_2,19,Centrosome,AGPAT2,ENSG00000169692,U-251 MG , 16 , 3.4283 , 6279.0625 , 5.1337 , 0 , 240.2528 , 1.1875 , 2.6862 , 14.7502
-3.740836,4.168391,19544_535_A3_1,19,Centrosome,AGPAT2,ENSG00000169692,U-251 MG , 16 , 4.1163 , 6164.875 , 5.6902 , 0 , 236.5037 , 2 , 2.535 , 14.0609
-3.3259215,3.7197487,19544_235_A3_2,19,Centrosome,AGPAT2,ENSG00000169692,U-2 OS , 17 , 16.7515 , 6621.7647 , 11.8364 , 8.1765 , 256.0183 , 14.7059 , 1.7424 , 8.7624
-3.569827,4.0223327,19544_235_A3_1,19,Centrosome,AGPAT2,ENSG00000169692,U-2 OS , 21 , 12.7918 , 6220.4286 , 10.7492 , 4.8095 , 244.1713 , 11 , 1.8703 , 9.5997
-3.7821207,4.1649904,19544_234_A3_2,19,Centrosome,AGPAT2,ENSG00000169692,A-431 , 16 , 16.3596 , 6024.3125 , 13.0711 , 5.5625 , 217.9967 , 13.9375 , 2.4792 , 16.7423
-3.657978,4.051138,19544_234_A3_1,19,Centrosome,AGPAT2,ENSG00000169692,A-431 , 9 , 13.5214 , 6279.3333 , 11.0275 , 2.5556 , 223.36 , 11.6667 , 2.1051 , 13.0436
-3.031664,3.8983305,19087_177_F1_2,19,Centrosome,IFT81,ENSG00000122970,U-251 MG , 8 , 29.249 , 6781.25 , 23.1049 , 5.125 , 256.6732 , 24.75 , 1.8976 , 6.6223
-2.9919407,3.9334834,19087_177_F1_1,19,Centrosome,IFT81,ENSG00000122970,U-251 MG , 10 , 26.469 , 6017.3 , 24.2684 , 2.7 , 234.2938 , 20.5 , 2.2986 , 8.5784
-3.6010075,4.1473064,18517_117_C9_1,19,Centrosome,C21orf33,ENSG00000160221,U-2 OS , 10 , 11.7491 , 7687.6 , 10.4892 , 0 , 288.7417 , 9.7 , 1.4353 , 3.7784
-3.7024722,4.154566,16820_157_A3_2,19,Centrosome,PCNT,ENSG00000160299,U-2 OS , 4 , 18.2183 , 7901 , 20.6552 , 0 , 305.1993 , 13 , 3.1337 , 17.6195
-3.1729102,3.222278,17584_1126_A10_2,19,Centrosome,CHST15,ENSG00000182022,A549 , 10 , 24.1949 , 5538.4 , 14.4298 , 19.6 , 209.8859 , 21.8 , 1.53 , 6.2947
-3.4882317,3.9793494,17584_1126_A10_1,19,Centrosome,CHST15,ENSG00000182022,A549 , 10 , 21.1359 , 5863.1 , 15.5184 , 14.1 , 216.0565 , 18.3 , 2.4797 , 15.3501
-3.6897829,3.976202,17530_944_G4_2,19,Centrosome,NEK2,ENSG00000117650,U-2 OS , 14 , 3.5953 , 7523.6429 , 4.6481 , 0 , 296.9569 , 2 , 2.0955 , 9.1644
-1.7871857,-2.6561232,17530_944_G4_1,19,Centrosome,NEK2,ENSG00000117650,U-2 OS , 17 , 5.9393 , 6801.5294 , 6.0895 , 0 , 267.5965 , 4.4706 , 2.1272 , 8.8996
-3.5320606,4.0033836,17140_133_B12_2,19,Centrosome,LGI2,ENSG00000153012,U-251 MG , 13 , 4.7599 , 6107.3846 , 5.889 , 0 , 238.5532 , 3.2308 , 2.5034 , 16.7933
-3.6413412,4.0873785,17140_133_B12_1,19,Centrosome,LGI2,ENSG00000153012,U-251 MG , 17 , 6.0506 , 5426.7647 , 6.8061 , 0 , 217.3593 , 4.3529 , 1.8515 , 7.0674
-3.7007022,4.167252,16820_199_A3_2,19,Centrosome,PCNT,ENSG00000160299,A-431 , 9 , 8.7612 , 7911.4444 , 13.1892 , 0 , 287.1693 , 6.1111 , 3.6438 , 26.0926
-3.5109553,4.190519,16820_199_A3_1,19,Centrosome,PCNT,ENSG00000160299,A-431 , 8 , 7.7594 , 8536.125 , 10.1727 , 0 , 305.765 , 5.25 , 3.211 , 25.3856
-3.4042203,3.6637194,27435_290_G7_1,19,Centrosome,ALPK1,ENSG00000073331,A-431 , 15 , 22.1772 , 6797.3333 , 16.3097 , 8.9333 , 244.8603 , 18.9333 , 1.9968 , 9.4512
-3.5952456,4.15215,28545_1741_A4_31,19,Centrosome,DNAH14,ENSG00000185842,U-2 OS , 16 , 12.4852 , 7727.125 , 11.9207 , 0 , 295.2082 , 9.875 , 2.2921 , 10.7134
-3.5467665,4.1711583,69748_1339_F4_2,19,Centrosome,SEC14L4,ENSG00000133488,SiHa , 13 , 6.7048 , 6918.9231 , 8.4727 , 0 , 285.3771 , 4.4615 , 3.3778 , 21.4839
-3.7560008,4.2010465,31685_372_E8_2,19,Centrosome,TRIM38,ENSG00000112343,U-251 MG , 9 , 32.5149 , 7641.8889 , 21.8132 , 10.7778 , 294.8431 , 28.7778 , 1.331 , 4.0199
-3.2019608,3.968287,34871_407_F9_2,19,Centrosome,MYH15,ENSG00000144821,A-431 , 8 , 28.8921 , 9836.25 , 17.0535 , 21.75 , 347.9329 , 25.875 , 1.7018 , 6.5074
-3.7152603,3.9810247,34871_407_F9_1,19,Centrosome,MYH15,ENSG00000144821,A-431 , 13 , 26.4927 , 7700.4615 , 15.8122 , 19.5385 , 276.3762 , 23.6154 , 1.7512 , 7.5443
-2.3792508,3.8381186,32101_845_E4_9,19,Centrosome,PCNT,ENSG00000160299,U-2 OS , 17 , 14.7929 , 7100.4706 , 8.7793 , 11.8235 , 268.6136 , 13.5294 , 1.714 , 7.9619
-2.5324512,3.9025989,32101_845_E4_8,19,Centrosome,PCNT,ENSG00000160299,U-2 OS , 16 , 9.1154 , 7963.9375 , 7.2986 , 2.3125 , 298.6177 , 7.875 , 1.8247 , 10.5015
-3.4393456,4.0925384,32101_800_E4_6,19,Centrosome,PCNT,ENSG00000160299,A-431 , 14 , 8.173 , 8168.8571 , 5.7331 , 3.2143 , 296.0468 , 7.4286 , 0.9485 , 1.9333
-3.3018687,4.048219,32101_800_E4_5,19,Centrosome,PCNT,ENSG00000160299,A-431 , 11 , 9.574 , 8883.4545 , 6.6641 , 5.5455 , 323.691 , 8.6364 , 1.4816 , 8.1059
-3.4783409,4.143854,32101_793_E4_5,19,Centrosome,PCNT,ENSG00000160299,U-251 MG , 18 , 15.3373 , 5937.1111 , 13.7406 , 5 , 234.9878 , 12.6667 , 2.3987 , 11.7899
-2.4449959,3.9705205,32101_793_E4_4,19,Centrosome,PCNT,ENSG00000160299,U-251 MG , 16 , 13.2258 , 6596.5625 , 12.7099 , 2.75 , 254.3189 , 10.5625 , 2.4792 , 13.2959
