x,y,id,location_code,location,gene,gene_ensembl_id,cell_line,nRoi,Avg_Intens,Avg_Area,Avg_Std,Avg_Mode,Avg_Feret,Avg_Median,Avg_Skewness,Avg_Kurtosis
7.4921546,-1.710988,24087_230_F12_2,23,Mitochondria,TUFM,ENSG00000178952,U-251 MG , 18 , 15.6892 , 5895.7778 , 22.9703 , 0 , 229.5183 , 6.4444 , 2.437 , 7.098
7.2780075,-1.5226401,24087_230_F12_1,23,Mitochondria,TUFM,ENSG00000178952,U-251 MG , 12 , 14.9661 , 5526.6667 , 21.948 , 0 , 217.5026 , 6.0833 , 2.3205 , 6.1426
6.1751714,-0.41471237,24042_215_B12_2,23,Mitochondria,ABHD11,ENSG00000106077,U-251 MG , 9 , 13.2393 , 7753.7778 , 14.8843 , 0 , 285.9993 , 8.5556 , 1.9802 , 6.0126
6.141441,-0.20821638,24042_215_B12_1,23,Mitochondria,ABHD11,ENSG00000106077,U-251 MG , 21 , 13.5419 , 5672.7619 , 16.3574 , 0 , 217.2594 , 8.8571 , 2.6799 , 13.4413
5.2089586,-0.5407962,24011_226_C1_2,23,Mitochondria,DEPTOR,ENSG00000155792,U-2 OS , 16 , 38.4403 , 6969 , 24.0572 , 26.4375 , 268.3585 , 33.375 , 1.5024 , 3.7959
6.5799694,-1.066811,24011_226_C1_1,23,Mitochondria,DEPTOR,ENSG00000155792,U-2 OS , 14 , 33.6989 , 7630.1429 , 30.5618 , 10.5714 , 274.5006 , 24.5 , 2.0076 , 6.2855
6.6399717,-1.1437951,23945_1789_D11_2_cr5961f93b9d4d1,23,Mitochondria,DEPTOR,ENSG00000155792,RPTEC TERT1 , 14 , 9.929 , 5292.8571 , 13.9411 , 0.8571 , 193.216 , 5.1429 , 3.0339 , 14.8503
6.9753437,-1.4267768,23945_1789_D11_29_cr5961f93b9f4b8,23,Mitochondria,DEPTOR,ENSG00000155792,RPTEC TERT1 , 12 , 10.2619 , 5287.9167 , 15.9285 , 0 , 199.8784 , 4.5 , 3.0711 , 13.0455
6.078774,-0.8982663,23915_1656_C7_3,23,Mitochondria,FAM167A,ENSG00000154319,SH-SY5Y , 39 , 5.6508 , 5691.3333 , 7.1762 , 0 , 211.1649 , 3.5641 , 2.883 , 13.9831
7.79386,-1.4235646,24154_182_H10_2,23,Mitochondria,ZNF862,ENSG00000106479,U-2 OS , 19 , 22.9372 , 6845.8421 , 37.0619 , 0 , 270.3013 , 6 , 2.5618 , 8.3131
4.7254715,-0.21539208,24163_239_A2_1,23,Mitochondria,C7orf62,ENSG00000164645,U-251 MG , 17 , 15.4949 , 6113.7647 , 13.262 , 2.3529 , 233.2151 , 12.7059 , 1.825 , 6.2046
6.2562428,-0.83772784,24163_239_A2_2,23,Mitochondria,C7orf62,ENSG00000164645,U-251 MG , 13 , 23.451 , 6098.1538 , 23.8365 , 0 , 236.2578 , 16.9231 , 1.8713 , 6.2046
7.0052376,-1.1095542,24163_240_A2_1,23,Mitochondria,C7orf62,ENSG00000164645,A-431 , 22 , 13.593 , 6404.1818 , 15.0258 , 0.7273 , 231.2593 , 9 , 2.297 , 8.9486
5.9537544,-0.5186659,24596_303_D9_2,23,Mitochondria,IARS2,ENSG00000067704,U-2 OS , 14 , 25.2588 , 6996.4286 , 21.29 , 4.1429 , 277.1127 , 19.7143 , 1.917 , 6.2407
5.8016415,-0.59564024,24596_303_D9_1,23,Mitochondria,IARS2,ENSG00000067704,U-2 OS , 15 , 21.8971 , 7599.9333 , 20.9918 , 4.7333 , 287.4821 , 15.9333 , 2.415 , 9.8184
5.929116,-0.5075155,24596_301_D9_2,23,Mitochondria,IARS2,ENSG00000067704,U-251 MG , 16 , 33.1209 , 6929.25 , 32.0072 , 7.5 , 262.6653 , 22.5 , 1.8946 , 4.4221
4.827433,-0.028709365,24596_301_D9_1,23,Mitochondria,IARS2,ENSG00000067704,U-251 MG , 12 , 22.3801 , 6997.3333 , 21.0716 , 7 , 264.5595 , 16.0833 , 2.0958 , 6.5364
6.4426465,-0.6046397,24594_251_G3_2,23,Mitochondria,IARS2,ENSG00000067704,U-2 OS , 13 , 16.4099 , 7951.6154 , 17.049 , 6.0769 , 303.5463 , 11.3846 , 2.6808 , 10.5315
6.3871765,-0.62821156,24594_251_G3_1,23,Mitochondria,IARS2,ENSG00000067704,U-2 OS , 14 , 25.8833 , 7604.2143 , 23.122 , 14 , 286.8233 , 19.7143 , 2.8082 , 12.6559
5.2150736,-1.0716318,24550_197_F8_2,23,Mitochondria,MRPL41,ENSG00000182154,U-2 OS , 16 , 42.0449 , 7337.1875 , 35.1004 , 19.625 , 265.385 , 31.8125 , 1.9505 , 5.4984
5.0277305,-0.6847205,24550_197_F8_1,23,Mitochondria,MRPL41,ENSG00000182154,U-2 OS , 12 , 54.3503 , 6911.4167 , 32.8898 , 38 , 260.6718 , 45.6667 , 1.8839 , 5.8938
5.958586,-0.8363378,24550_196_F8_2,23,Mitochondria,MRPL41,ENSG00000182154,A-431 , 14 , 10.3582 , 7087.1429 , 17.678 , 0 , 249.6585 , 5.2143 , 5.1538 , 44.4701
2.91168,-0.09631261,24550_196_F8_1,23,Mitochondria,MRPL41,ENSG00000182154,A-431 , 17 , 9.0098 , 7800.0588 , 15.8516 , 0 , 276.9205 , 4.1765 , 4.0607 , 25.5579
7.0004063,-1.1470528,24550_195_F8_2,23,Mitochondria,MRPL41,ENSG00000182154,U-251 MG , 10 , 29.668 , 6020.1 , 32.6857 , 1.5 , 237.9502 , 19.8 , 2.5555 , 10.2494
7.078254,-1.150484,24550_195_F8_1,23,Mitochondria,MRPL41,ENSG00000182154,U-251 MG , 9 , 30.9829 , 7126.8889 , 37.2773 , 2.4444 , 259.5566 , 18.1111 , 2.4958 , 7.9947
6.805557,-1.372564,24451_261_G2_2,23,Mitochondria,C1orf112,ENSG00000000460,A-431 , 15 , 33.9993 , 6187.3333 , 35.573 , 2.3333 , 224.1287 , 21.7333 , 2.2029 , 6.7979
6.784251,-1.3252354,24451_261_G2_1,23,Mitochondria,C1orf112,ENSG00000000460,A-431 , 19 , 30.6315 , 7111.2632 , 31.3908 , 0.4737 , 257.7016 , 20.7368 , 2.0923 , 5.9716
6.3410273,-1.7115815,24451_224_G2_2,23,Mitochondria,C1orf112,ENSG00000000460,U-251 MG , 18 , 26.6677 , 6195.6111 , 25.8037 , 0 , 240.1572 , 19.0556 , 2.1272 , 7.3207
6.218369,-2.0209541,24451_224_G2_1,23,Mitochondria,C1orf112,ENSG00000000460,U-251 MG , 14 , 29.7967 , 6019.6429 , 28.8705 , 0 , 237.3458 , 21 , 1.788 , 4.1411
2.030079,-1.6296843,243_16_A3_2,23,Mitochondria,OTC,ENSG00000036473,U-251 MG , 13 , 31.1215 , 5576.8462 , 24.6155 , 16.8462 , 216.6582 , 24.6923 , 1.8607 , 5.4076
2.4152832,-1.714441,243_16_A3_1,23,Mitochondria,OTC,ENSG00000036473,U-251 MG , 7 , 31.5177 , 7759.7143 , 26.466 , 18.1429 , 277.8794 , 24.4286 , 2.5065 , 9.4208
5.1981006,-0.5629028,243_14_A3_2,23,Mitochondria,OTC,ENSG00000036473,A-431 , 12 , 32.2051 , 8355.4167 , 28.127 , 10.5 , 288.1567 , 24.75 , 2.1841 , 7.3503
5.289855,-0.4703762,243_14_A3_1,23,Mitochondria,OTC,ENSG00000036473,A-431 , 10 , 16.2986 , 7373.1 , 16.0313 , 0 , 260.1915 , 12.4 , 2.2402 , 9.2928
6.9043894,-1.10799,243_13_A3_2,23,Mitochondria,OTC,ENSG00000036473,U-2 OS , 9 , 35.7717 , 7514.1111 , 27.4656 , 15.8889 , 289.587 , 27.8889 , 1.2661 , 2.2501
5.909262,-1.0780438,243_13_A3_1,23,Mitochondria,OTC,ENSG00000036473,U-2 OS , 12 , 24.7984 , 6763.9167 , 19.8621 , 9.4167 , 251.6579 , 19.9167 , 1.7705 , 5.1316
6.5343003,-0.99075824,24163_241_A2_2,23,Mitochondria,C7orf62,ENSG00000164645,U-2 OS , 18 , 7.7061 , 7081.8889 , 10.9323 , 0 , 268.7217 , 3.9444 , 2.6303 , 10.5161
6.8496284,-0.9003332,24163_241_A2_1,23,Mitochondria,C7orf62,ENSG00000164645,U-2 OS , 16 , 6.8309 , 6859.9375 , 8.8827 , 0 , 268.7676 , 3.5 , 2.0925 , 6.0392
6.7346816,-1.0721424,24163_240_A2_2,23,Mitochondria,C7orf62,ENSG00000164645,A-431 , 15 , 11.1574 , 6619.5333 , 14.6479 , 0 , 238.2644 , 6.4 , 2.6199 , 10.6786
6.2167816,-0.98574275,23915_1656_C7_2,23,Mitochondria,FAM167A,ENSG00000154319,SH-SY5Y , 51 , 5.2169 , 5052 , 6.5232 , 0 , 194.5434 , 3.2353 , 2.5036 , 9.881
6.6356835,-1.0670573,23915_1612_H10_1,23,Mitochondria,FAM167A,ENSG00000154319,BJ , 6 , 21.3992 , 6749.1667 , 16.5217 , 11.8333 , 282.9971 , 17.3333 , 1.6367 , 3.6974
5.836249,-1.4631553,23187_982_G12_2,23,Mitochondria,TMEM70,ENSG00000175606,U-2 OS , 32 , 10.0391 , 6296.0312 , 10.9638 , 0.75 , 244.5657 , 7.0312 , 2.3499 , 9.7169
7.7120876,-1.2986906,23373_192_B10_2,23,Mitochondria,MRPL45,ENSG00000278845,U-251 MG , 13 , 39.7795 , 6025.1538 , 51.7943 , 0 , 231.5737 , 17.7692 , 2.0101 , 4.1802
5.955079,-0.9500728,23519_610_B3_2,23,Mitochondria,AREG,ENSG00000109321,U-251 MG , 18 , 66.4761 , 6753 , 39.4409 , 54.9444 , 262.8527 , 57.0556 , 1.045 , 1.3695
4.7337594,0.013174342,23519_610_B3_1,23,Mitochondria,AREG,ENSG00000109321,U-251 MG , 20 , 42.764 , 5749.2 , 25.6219 , 28.1 , 227.8499 , 37.2 , 1.2133 , 2.0413
6.789814,-0.65589505,23385_182_E7_2,23,Mitochondria,MRPL45,ENSG00000278845,U-2 OS , 23 , 35.6575 , 6266.8261 , 37.8673 , 0 , 245.9479 , 21.7391 , 1.673 , 3.1128
7.470637,-1.0363011,23385_182_E7_1,23,Mitochondria,MRPL45,ENSG00000278845,U-2 OS , 14 , 27.5891 , 6792.5714 , 31.1644 , 1 , 260.5323 , 16.3571 , 1.9495 , 4.3365
6.0433187,-0.72329485,23385_181_E7_2,23,Mitochondria,MRPL45,ENSG00000278845,A-431 , 11 , 46.26 , 7481.2727 , 39.4007 , 15.7273 , 273.6377 , 33.7273 , 1.5985 , 3.0969
5.8171635,-0.654065,23385_181_E7_1,23,Mitochondria,MRPL45,ENSG00000278845,A-431 , 15 , 23.34 , 7538.3333 , 21.6665 , 1.2667 , 272.3545 , 17.2 , 2.0626 , 7.3732
7.4196305,-1.1827868,23385_180_E7_3,23,Mitochondria,MRPL45,ENSG00000278845,U-251 MG , 16 , 33.4505 , 5828.25 , 33.9535 , 3.625 , 227.8464 , 21.75 , 1.7047 , 3.558
7.478677,-1.159378,23385_180_E7_2,23,Mitochondria,MRPL45,ENSG00000278845,U-251 MG , 10 , 37.5705 , 6882.5 , 37.3159 , 4.8 , 269.8776 , 25.4 , 2.0775 , 6.3084
7.398638,-1.1798564,23373_194_B10_2,23,Mitochondria,MRPL45,ENSG00000278845,U-2 OS , 13 , 35.867 , 6368.6923 , 42.3524 , 0 , 243.7321 , 19.5385 , 2.0223 , 4.7068
7.472858,-1.1208026,23373_194_B10_1,23,Mitochondria,MRPL45,ENSG00000278845,U-2 OS , 8 , 46.2668 , 8112.75 , 48.1682 , 3.375 , 296.5449 , 27.25 , 1.7308 , 2.9242
7.8036566,-1.4418906,23373_193_B10_2,23,Mitochondria,MRPL45,ENSG00000278845,A-431 , 15 , 23.6012 , 7224.6667 , 34.6699 , 0 , 271.3335 , 8.8 , 2.9302 , 12.8062
7.781315,-1.4331999,23373_193_B10_1,23,Mitochondria,MRPL45,ENSG00000278845,A-431 , 14 , 24.8647 , 6493.5 , 32.6974 , 0 , 238.6529 , 11 , 2.3108 , 6.6996
7.705561,-1.2991072,23373_192_B10_1,23,Mitochondria,MRPL45,ENSG00000278845,U-251 MG , 9 , 29.6139 , 7597.3333 , 39.5998 , 0 , 282.9115 , 13.7778 , 2.1764 , 5.1882
6.5166993,-1.1876428,23861_993_C5_2,23,Mitochondria,AFMID,ENSG00000183077,U-2 OS , 11 , 10.7482 , 7729.8182 , 12.46 , 0 , 299.7995 , 7.4545 , 2.8226 , 13.7173
6.1673617,-1.1145887,23296_216_D3_2,23,Mitochondria,ALDH7A1,ENSG00000164904,A-431 , 19 , 18.4721 , 6982.3684 , 23.1476 , 0.6316 , 251.3886 , 11.2632 , 2.7875 , 12.3648
7.15677,-1.113128,23296_216_D3_1,23,Mitochondria,ALDH7A1,ENSG00000164904,A-431 , 12 , 17.76 , 8113.1667 , 25.4979 , 0 , 285.855 , 9.5833 , 3.5235 , 20.2004
7.56826,-1.930697,23288_268_D6_2,23,Mitochondria,DSCR3,ENSG00000157538,U-2 OS , 13 , 9.2277 , 8968.9231 , 18.3699 , 0 , 334.7165 , 2.4615 , 3.9487 , 22.1506
7.503896,-1.8184749,23288_268_D6_1,23,Mitochondria,DSCR3,ENSG00000157538,U-2 OS , 12 , 6.2674 , 8217.25 , 10.9356 , 0 , 316.1497 , 1.75 , 3.6064 , 20.7974
7.52127,-1.3496002,23288_237_D6_2,23,Mitochondria,DSCR3,ENSG00000157538,A-431 , 10 , 22.9777 , 6973.7 , 32.1657 , 0 , 249.7409 , 8.4 , 2.0515 , 4.6293
7.254318,-1.5312936,23288_237_D6_1,23,Mitochondria,DSCR3,ENSG00000157538,A-431 , 8 , 30.6853 , 6862.25 , 41.8172 , 0 , 246.4825 , 14.125 , 2.2635 , 6.5789
6.798184,-1.683942,23288_236_D6_2,23,Mitochondria,DSCR3,ENSG00000157538,U-251 MG , 15 , 20.9392 , 5907.6667 , 27.6928 , 1.6 , 227.4516 , 11.8667 , 2.7167 , 10.7716
7.457265,-1.5913066,23288_236_D6_1,23,Mitochondria,DSCR3,ENSG00000157538,U-251 MG , 15 , 37.2712 , 7157.0667 , 55.5541 , 0 , 271.9565 , 12 , 2.0886 , 4.2962
7.2345114,-1.1192313,23211_193_B8_2,23,Mitochondria,GRPEL2,ENSG00000164284,A-431 , 12 , 23.0821 , 7918.1667 , 28.0323 , 0 , 279.6411 , 12.8333 , 2.1723 , 6.2119
7.2360783,-1.1170537,23211_193_B8_1,23,Mitochondria,GRPEL2,ENSG00000164284,A-431 , 14 , 22.0173 , 7007.5 , 27.0422 , 0 , 252.8837 , 12.5 , 2.5008 , 9.1769
6.571684,-0.74685746,23211_192_B8_2,23,Mitochondria,GRPEL2,ENSG00000164284,U-251 MG , 13 , 35.3967 , 6376.2308 , 32.4615 , 4.7692 , 259.8952 , 25.3077 , 1.7827 , 4.5561
6.43982,-0.7594039,23211_192_B8_1,23,Mitochondria,GRPEL2,ENSG00000164284,U-251 MG , 9 , 35.6816 , 6753.2222 , 34.2213 , 2.3333 , 257.8463 , 24.4444 , 1.9161 , 5.3484
5.9465246,-1.2832756,23519_613_B3_1,23,Mitochondria,AREG,ENSG00000109321,U-2 OS , 17 , 58.9701 , 8041.2353 , 39.4423 , 38.8235 , 300.174 , 48.3529 , 1.5373 , 2.9169
5.4522257,-0.68604684,23519_613_B3_4,23,Mitochondria,AREG,ENSG00000109321,U-2 OS , 18 , 52.9178 , 6869.5 , 39.88 , 27.8333 , 266.9864 , 41.6111 , 1.6639 , 3.8916
6.8127,-1.23216,23519_617_B3_3,23,Mitochondria,AREG,ENSG00000109321,A-431 , 17 , 15.1904 , 7139.7647 , 11.7281 , 10.2353 , 263.3355 , 12.8824 , 2.5602 , 16.6418
5.9813704,-1.3901039,23519_617_B3_4,23,Mitochondria,AREG,ENSG00000109321,A-431 , 15 , 28.5321 , 8007.8667 , 16.9931 , 21.8667 , 287.9616 , 25.5333 , 1.6638 , 6.1309
5.614985,-1.1453744,23861_993_C5_1,23,Mitochondria,AFMID,ENSG00000183077,U-2 OS , 11 , 13.524 , 6834.6364 , 15.4798 , 0 , 275.2751 , 9.7273 , 2.9158 , 16.0285
7.159226,-0.9565984,23861_1327_B6_2,23,Mitochondria,AFMID,ENSG00000183077,Hep G2 , 29 , 40.8484 , 3886.069 , 39.8522 , 5.8621 , 147.2313 , 27.931 , 1.6852 , 3.4352
7.1504407,-0.9491655,23861_1327_B6_1,23,Mitochondria,AFMID,ENSG00000183077,Hep G2 , 20 , 29.9227 , 3854.3 , 34.6483 , 0.45 , 148.8796 , 16.75 , 2.0083 , 4.9676
6.2278876,-0.82880586,23861_1020_C5_3,23,Mitochondria,AFMID,ENSG00000183077,PC-3 , 30 , 31.1578 , 5888.2667 , 23.4245 , 14.2333 , 223.6048 , 25.5 , 1.841 , 5.8224
6.433311,-0.88769746,23861_1020_C5_1,23,Mitochondria,AFMID,ENSG00000183077,PC-3 , 41 , 32.1268 , 5383.8537 , 27.8296 , 9.5366 , 206.3678 , 24.4146 , 1.9785 , 6.176
6.1604114,-2.3766472,23806_268_B11_2,23,Mitochondria,ZNF48,ENSG00000180035,U-2 OS , 17 , 30.365 , 7021.5294 , 22.4244 , 18.3529 , 266.9484 , 24.6471 , 1.8963 , 6.6911
6.1538525,-2.3922799,23806_268_B11_1,23,Mitochondria,ZNF48,ENSG00000180035,U-2 OS , 18 , 30.6193 , 7333.2778 , 31.1545 , 12.3333 , 274.0078 , 19.9444 , 2.3233 , 8.0611
6.855468,-1.6994978,23806_237_B11_2,23,Mitochondria,ZNF48,ENSG00000180035,A-431 , 12 , 21.6511 , 7175 , 28.781 , 0 , 258.6717 , 12.0833 , 2.617 , 9.3776
6.2903595,-2.2078228,23806_237_B11_1,23,Mitochondria,ZNF48,ENSG00000180035,A-431 , 15 , 30.4768 , 5261.4667 , 28.4099 , 12 , 199.6585 , 21.6667 , 2.2134 , 7.3309
5.81394,-0.9406289,23806_236_B11_2,23,Mitochondria,ZNF48,ENSG00000180035,U-251 MG , 11 , 12.1963 , 5982.7273 , 12.5986 , 1.0909 , 225.568 , 8.8182 , 1.535 , 4.3715
6.4003487,-1.1140014,23806_236_B11_1,23,Mitochondria,ZNF48,ENSG00000180035,U-251 MG , 15 , 19.7791 , 6592.2667 , 16.4775 , 5.8667 , 252.0672 , 14.8 , 1.18 , 2.4717
5.1068873,4.6796837,23788_197_D3_2,23,Mitochondria,TEFM,ENSG00000172171,U-2 OS , 12 , 41.1857 , 7097.1667 , 37.7048 , 9.4167 , 284.8417 , 29.3333 , 1.7179 , 3.3595
5.2406273,4.561647,23788_197_D3_1,23,Mitochondria,TEFM,ENSG00000172171,U-2 OS , 12 , 32.7146 , 7639.3333 , 31.1198 , 4.4167 , 283.1577 , 22.3333 , 1.8545 , 5.1043
6.944185,-0.9495144,23788_195_D3_2,23,Mitochondria,TEFM,ENSG00000172171,U-251 MG , 10 , 35.7765 , 6899.1 , 34.0924 , 1.6 , 259.439 , 25.2 , 1.5537 , 2.7578
6.7492533,-0.8016038,23788_195_D3_1,23,Mitochondria,TEFM,ENSG00000172171,U-251 MG , 12 , 35.9052 , 6501.5833 , 33.2664 , 2.5833 , 254.5068 , 26 , 1.809 , 4.4449
7.50778,-1.275587,23670_217_A10_2,23,Mitochondria,GSDMC,ENSG00000147697,U-2 OS , 8 , 32.1809 , 9089.625 , 46.3484 , 0 , 327.7543 , 14 , 2.5056 , 6.9205
5.973831,-0.50026125,23670_217_A10_1,23,Mitochondria,GSDMC,ENSG00000147697,U-2 OS , 14 , 36.128 , 7191 , 40.3371 , 18.2143 , 273.6262 , 21.2143 , 2.2602 , 7.7977
6.887647,-1.0268527,23670_216_A10_2,23,Mitochondria,GSDMC,ENSG00000147697,A-431 , 15 , 6.2654 , 7370.8 , 9.4684 , 0 , 261.8144 , 3.2667 , 3.4952 , 21.9262
4.872217,-0.15421383,23670_216_A10_1,23,Mitochondria,GSDMC,ENSG00000147697,A-431 , 17 , 7.0052 , 6577.4118 , 9.6426 , 0 , 248.5448 , 4.0588 , 2.9962 , 16.511
6.303989,-2.0069509,23542_197_A2_2,23,Mitochondria,APBB2,ENSG00000163697,U-2 OS , 7 , 40.0959 , 9517.7143 , 32.8574 , 23.4286 , 347.039 , 29 , 2.1866 , 7.228
6.0027785,-2.3652847,23542_197_A2_1,23,Mitochondria,APBB2,ENSG00000163697,U-2 OS , 13 , 53.7904 , 7479.3077 , 32.7989 , 38.6154 , 289.7067 , 43.9231 , 1.6085 , 3.7359
7.29601,-1.6224815,23542_196_A2_2,23,Mitochondria,APBB2,ENSG00000163697,A-431 , 13 , 36.7153 , 6967.1538 , 49.0996 , 0 , 253.6064 , 18.0769 , 2.6422 , 8.2858
7.3256016,-1.6636723,23542_196_A2_1,23,Mitochondria,APBB2,ENSG00000163697,A-431 , 16 , 17.9807 , 7865.25 , 28.9963 , 0 , 280.1947 , 8.125 , 3.2499 , 12.8251
7.8057437,-1.3395046,23542_195_A2_2,23,Mitochondria,APBB2,ENSG00000163697,U-251 MG , 14 , 58.2904 , 5681.9286 , 49.5666 , 55.2143 , 225.855 , 53.7857 , 1.1404 , 1.5236
7.804948,-1.3439761,23542_195_A2_1,23,Mitochondria,APBB2,ENSG00000163697,U-251 MG , 12 , 40.0683 , 5769.3333 , 46.54 , 0 , 222.7024 , 20.0833 , 1.6513 , 2.8783
6.22726,-2.2975762,20961_190_A10_2,23,Mitochondria,HINT2,ENSG00000137133,A-431 , 11 , 55.2601 , 8798.6364 , 48.0958 , 9.4545 , 314.3883 , 40 , 1.5605 , 2.7545
6.1452093,-1.9892827,20961_190_A10_1,23,Mitochondria,HINT2,ENSG00000137133,A-431 , 14 , 47.155 , 6938.3571 , 39.0615 , 11.1429 , 259.2654 , 36 , 1.6304 , 3.6953
6.2164474,-2.6051586,20961_189_A10_2,23,Mitochondria,HINT2,ENSG00000137133,U-251 MG , 8 , 34.3762 , 8250.25 , 32.5124 , 2 , 312.4806 , 23.875 , 1.7153 , 3.7524
5.883648,-0.62848073,18524_151_D5_2,23,Mitochondria,NDUFS8,ENSG00000110717,U-2 OS , 10 , 39.2439 , 6822.1 , 41.2778 , 0 , 261.6648 , 25.6 , 1.9618 , 4.774
6.8214226,-1.3701298,18903_150_G8_2,23,Mitochondria,GRK6,ENSG00000198055,A-431 , 14 , 13.5999 , 7208.3571 , 21.1133 , 0 , 266.4286 , 5.8571 , 3.5154 , 19.6285
7.396987,-1.3625809,18903_150_G8_1,23,Mitochondria,GRK6,ENSG00000198055,A-431 , 13 , 12.7677 , 8161.2308 , 21.8888 , 0 , 286.8526 , 5.2308 , 3.3609 , 15.4673
6.973692,-1.3394723,18903_149_G8_2,23,Mitochondria,GRK6,ENSG00000198055,U-251 MG , 16 , 27.6612 , 4667.3125 , 35.0693 , 0 , 186.456 , 14.1875 , 2.3389 , 7.3691
6.8713026,-1.1914159,18903_149_G8_1,23,Mitochondria,GRK6,ENSG00000198055,U-251 MG , 18 , 18.874 , 4438.3889 , 23.9983 , 0 , 175.4334 , 10.3333 , 2.4532 , 8.2363
7.5270042,-1.5744559,18734_973_H9_2,23,Mitochondria,PCK2,ENSG00000100889,A-431 , 21 , 19.0673 , 6542.1905 , 26.7222 , 0.381 , 236.8464 , 9.4762 , 3.0054 , 13.4581
7.528435,-1.8821095,18734_973_H9_1,23,Mitochondria,PCK2,ENSG00000100889,A-431 , 16 , 10.3988 , 7145.5625 , 16.8926 , 0 , 259.2236 , 4.375 , 3.2474 , 15.0373
6.873896,-1.4782043,18734_970_B4_4,23,Mitochondria,PCK2,ENSG00000100889,U-2 OS , 16 , 6.2038 , 6778.8125 , 10.5945 , 0 , 257.1035 , 2.6875 , 3.0342 , 13.2461
7.622586,-1.7476397,18734_970_B4_2,23,Mitochondria,PCK2,ENSG00000100889,U-2 OS , 14 , 9.3219 , 7138.6429 , 15.6083 , 0 , 264.0323 , 4.4286 , 3.8606 , 22.285
7.5174875,-2.1133041,18734_962_B4_2,23,Mitochondria,PCK2,ENSG00000100889,MCF7 , 47 , 12.2473 , 5797.4681 , 21.2946 , 0 , 211.2585 , 3.7447 , 3.143 , 12.9277
7.4723773,-2.0802069,18734_962_B4_1,23,Mitochondria,PCK2,ENSG00000100889,MCF7 , 47 , 10.8906 , 5736.6809 , 18.8994 , 0 , 210.871 , 2.8511 , 3.0633 , 12.683
6.0934057,-1.4698912,18724_955_F4_2,23,Mitochondria,SIAH1,ENSG00000196470,U-2 OS , 12 , 26.092 , 6983.4167 , 18.1231 , 19.8333 , 267.1457 , 22.1667 , 2.7208 , 12.339
6.253406,-1.5416487,18724_955_F4_1,23,Mitochondria,SIAH1,ENSG00000196470,U-2 OS , 13 , 14.8937 , 6728.0769 , 11.171 , 9.4615 , 263.5208 , 13 , 2.2725 , 10.8416
6.9471464,-1.0208712,18524_151_D5_1,23,Mitochondria,NDUFS8,ENSG00000110717,U-2 OS , 12 , 28.035 , 6743.1667 , 34.3661 , 0 , 244.2353 , 15.0833 , 2.1831 , 6.2132
7.3802795,-1.0611101,1825_33_D8_1,23,Mitochondria,DIABLO,ENSG00000184047,A-431 , 15 , 39.3166 , 7952.7333 , 36.7776 , 13.5333 , 298.9305 , 27.2667 , 2.053 , 5.8028
6.8946314,-1.0086576,18524_150_D5_2,23,Mitochondria,NDUFS8,ENSG00000110717,A-431 , 7 , 23.49 , 9502.7143 , 29.634 , 0 , 310.4438 , 13.4286 , 2.7018 , 10.3954
7.2249207,-1.072044,18524_150_D5_1,23,Mitochondria,NDUFS8,ENSG00000110717,A-431 , 10 , 26.607 , 7564.6 , 32.7986 , 0 , 274.0467 , 14.9 , 2.5809 , 9.4394
7.0310907,-1.0693675,18524_149_D5_2,23,Mitochondria,NDUFS8,ENSG00000110717,U-251 MG , 12 , 26.1537 , 7101 , 33.7175 , 0 , 266.6043 , 13.75 , 2.4552 , 7.622
7.033067,-1.2193174,18524_149_D5_1,23,Mitochondria,NDUFS8,ENSG00000110717,U-251 MG , 8 , 28.9106 , 5881.25 , 36.7218 , 0 , 226.0329 , 15.5 , 2.4099 , 7.5315
5.524973,-0.40890053,18517_1764_H1_5,23,Mitochondria,C21orf33,ENSG00000160221,MCF7 , 26 , 9.9986 , 6308.8077 , 8.5017 , 1.1923 , 229.5132 , 8.1923 , 1.7034 , 5.3937
6.3274574,-0.95189905,18517_1764_H1_3,23,Mitochondria,C21orf33,ENSG00000160221,MCF7 , 37 , 12.7256 , 6239.8108 , 10.3866 , 4.9459 , 227.791 , 10.2973 , 1.7308 , 5.0297
6.6142006,-1.3663453,18418_157_G3_2,23,Mitochondria,IFT27,ENSG00000100360,U-2 OS , 8 , 25.4172 , 6929.125 , 25.601 , 7.875 , 278.7336 , 18.25 , 2.3398 , 8.9078
6.023833,-1.6118268,18418_157_G3_1,23,Mitochondria,IFT27,ENSG00000100360,U-2 OS , 12 , 35.3811 , 6746.5 , 30.0439 , 7.75 , 266.6079 , 27.1667 , 1.6748 , 4.3107
6.2272453,-1.1479481,18332_1639_D1_5,23,Mitochondria,IRX6,ENSG00000159387,HEK 293 , 39 , 9.388 , 7758.7436 , 7.7366 , 3.1795 , 262.0594 , 7.7179 , 1.756 , 5.9693
6.0920954,-1.2921427,18332_1639_D1_1,23,Mitochondria,IRX6,ENSG00000159387,HEK 293 , 50 , 13.5583 , 6459.64 , 10.5754 , 6.66 , 227.9538 , 11.28 , 1.7648 , 5.9957
6.282904,-1.0321864,1825_34_D8_2,23,Mitochondria,DIABLO,ENSG00000184047,U-251 MG , 17 , 65.4466 , 5540.3529 , 37.1576 , 43 , 209.0797 , 57.7647 , 1.126 , 1.8006
